cod_pedido,cod_representante,cod_empleado,cod_pedido_tipo,cod_pedido_estado,fecha_registro,cod_ticket
8687,142,411,V,P,2023-06-24,8687
8688,161,333,V,P,2022-11-04,8688
8689,334,412,V,A,2019-06-02,8689
8690,123,82,A,P,2019-02-20,8690
8691,113,421,A,P,2022-08-05,8691
8692,175,464,A,F,2019-02-26,8692
8693,371,96,V,F,2019-06-21,8693
8694,317,60,V,F,2023-04-17,8694
8695,139,160,A,A,2020-04-15,8695
8696,386,182,A,A,2019-09-05,8696
8697,4,63,A,F,2023-11-13,8697
8698,216,114,A,R,2020-08-16,8698
8699,541,396,V,P,2019-05-04,8699
8700,510,454,V,A,2023-11-04,8700
8701,614,9,V,F,2023-02-27,8701
8702,457,276,A,A,2020-12-07,8702
8703,271,137,A,P,2019-09-26,8703
8704,305,39,V,R,2022-03-02,8704
8705,557,440,A,R,2022-02-12,8705
8706,61,417,A,F,2024-02-08,8706
8707,40,496,V,F,2022-05-09,8707
8708,506,487,V,P,2023-05-24,8708
8709,198,269,A,F,2021-01-02,8709
8710,137,354,A,R,2021-12-15,8710
8711,11,334,A,P,2023-11-15,8711
8712,436,214,A,R,2019-03-02,8712
8713,111,271,V,P,2021-12-05,8713
8714,494,427,V,R,2019-01-08,8714
8715,411,193,A,A,2021-10-11,8715
8716,514,290,V,A,2021-08-29,8716
8717,378,168,V,R,2019-07-10,8717
8718,338,345,V,P,2022-06-17,8718
8719,299,111,A,F,2022-03-02,8719
8720,458,85,A,A,2023-12-04,8720
8721,182,449,A,F,2024-02-29,8721
8722,2,80,V,A,2022-08-14,8722
8723,432,471,A,F,2024-02-11,8723
8724,139,138,V,P,2020-05-15,8724
8725,557,419,A,R,2019-11-29,8725
8726,80,402,V,R,2019-02-09,8726
8727,443,300,V,R,2020-10-05,8727
8728,339,67,V,F,2021-10-21,8728
8729,329,302,V,R,2023-09-09,8729
8730,376,368,A,F,2020-09-09,8730
8731,516,171,A,F,2022-06-11,8731
8732,165,317,A,P,2020-08-29,8732
8733,364,72,A,F,2021-02-26,8733
8734,321,29,A,P,2024-01-14,8734
8735,300,411,V,R,2020-12-08,8735
8736,64,348,V,A,2022-11-07,8736
8737,93,256,A,P,2022-01-03,8737
8738,293,39,A,P,2021-11-22,8738
8739,593,48,V,P,2022-07-25,8739
8740,275,299,A,P,2022-01-01,8740
8741,216,268,A,A,2020-04-25,8741
8742,374,116,V,A,2023-04-10,8742
8743,475,394,A,A,2020-05-18,8743
8744,100,238,V,A,2021-10-03,8744
8745,9,260,A,R,2021-09-20,8745
8746,170,71,V,R,2019-11-27,8746
8747,3,284,A,R,2022-07-25,8747
8748,248,258,A,A,2022-01-23,8748
8749,604,171,A,A,2020-04-08,8749
8750,556,327,A,A,2023-02-28,8750
8751,609,36,A,F,2020-07-08,8751
8752,272,175,A,F,2023-10-29,8752
8753,517,476,A,R,2021-09-07,8753
8754,461,274,A,F,2020-12-08,8754
8755,375,262,V,R,2022-09-14,8755
8756,423,374,A,F,2023-07-20,8756
8757,193,419,A,A,2020-06-20,8757
8758,482,74,V,R,2023-11-03,8758
8759,102,414,V,A,2020-06-14,8759
8760,197,329,A,A,2020-05-14,8760
8761,81,411,A,R,2019-07-26,8761
8762,354,207,V,R,2023-01-10,8762
8763,527,85,A,F,2020-07-21,8763
8764,128,432,V,R,2022-04-07,8764
8765,18,424,A,A,2020-04-28,8765
8766,132,324,A,F,2020-11-02,8766
8767,39,53,V,P,2021-07-26,8767
8768,348,34,A,R,2024-05-28,8768
8769,505,368,A,F,2023-03-04,8769
8770,451,284,A,A,2019-02-20,8770
8771,360,154,V,A,2019-02-09,8771
8772,556,448,V,A,2019-03-20,8772
8773,386,163,V,R,2022-12-07,8773
8774,250,65,A,P,2024-01-14,8774
8775,73,286,A,A,2022-11-22,8775
8776,148,47,A,F,2021-06-01,8776
8777,611,159,A,P,2020-05-05,8777
8778,405,143,A,P,2023-04-18,8778
8779,593,170,A,A,2020-12-24,8779
8780,420,271,V,A,2022-02-26,8780
8781,584,292,A,A,2019-01-02,8781
8782,369,32,V,A,2022-07-01,8782
8783,536,193,V,P,2023-10-25,8783
8784,398,3,V,R,2020-03-02,8784
8785,403,159,A,P,2023-12-15,8785
8786,383,55,A,P,2019-09-03,8786
8787,132,43,A,R,2020-02-09,8787
8788,157,154,A,R,2021-07-29,8788
8789,602,425,A,P,2019-06-29,8789
8790,37,363,A,R,2022-02-03,8790
8791,301,44,A,P,2023-06-09,8791
8792,581,345,A,A,2023-07-30,8792
8793,276,384,A,A,2023-03-19,8793
8794,458,49,V,A,2023-03-09,8794
8795,210,278,V,R,2019-02-02,8795
8796,415,369,A,A,2019-12-23,8796
8797,456,356,A,A,2021-01-26,8797
8798,17,314,A,F,2023-07-08,8798
8799,442,265,V,P,2021-04-28,8799
8800,476,147,A,R,2023-03-31,8800
8801,105,110,A,F,2022-06-24,8801
8802,344,281,V,P,2022-03-25,8802
8803,79,207,A,P,2022-08-18,8803
8804,302,84,V,R,2021-04-02,8804
8805,259,38,V,F,2020-03-09,8805
8806,464,134,V,R,2023-12-22,8806
8807,207,374,V,F,2024-03-30,8807
8808,324,170,V,A,2024-04-26,8808
8809,309,273,A,P,2022-02-27,8809
8810,343,55,A,F,2020-10-30,8810
8811,489,191,V,P,2022-01-25,8811
8812,336,294,V,P,2021-11-06,8812
8813,243,14,A,F,2019-09-13,8813
8814,603,170,V,R,2020-09-12,8814
8815,601,486,V,F,2019-05-07,8815
8816,474,346,V,F,2019-01-27,8816
8817,171,246,A,F,2021-02-25,8817
8818,30,167,A,R,2021-03-13,8818
8819,480,339,V,F,2023-09-23,8819
8820,48,485,A,P,2023-01-27,8820
8821,23,265,V,P,2020-03-20,8821
8822,273,431,V,R,2019-07-23,8822
8823,189,161,A,R,2023-08-21,8823
8824,491,373,A,F,2021-09-10,8824
8825,450,191,A,F,2020-08-23,8825
8826,447,309,V,P,2021-09-07,8826
8827,156,134,A,F,2022-09-11,8827
8828,211,490,V,F,2022-04-27,8828
8829,420,238,A,P,2020-05-19,8829
8830,253,228,V,F,2022-08-30,8830
8831,214,334,V,P,2022-04-06,8831
8832,96,227,V,R,2022-10-16,8832
8833,303,235,A,F,2024-02-02,8833
8834,242,10,V,P,2022-11-21,8834
8835,227,109,V,P,2019-03-13,8835
8836,500,339,A,R,2020-02-03,8836
8837,293,422,V,A,2023-11-23,8837
8838,331,378,A,F,2020-06-06,8838
8839,300,101,A,F,2024-01-16,8839
8840,121,82,A,A,2020-04-23,8840
8841,579,405,V,A,2021-09-02,8841
8842,286,284,A,P,2020-02-10,8842
8843,546,228,A,R,2023-04-20,8843
8844,495,203,V,R,2023-01-02,8844
8845,555,429,V,F,2020-02-12,8845
8846,104,235,A,R,2022-04-19,8846
8847,590,354,A,R,2019-07-25,8847
8848,113,381,V,A,2020-01-01,8848
8849,439,377,V,A,2022-02-01,8849
8850,251,117,V,R,2021-10-22,8850
8851,296,470,V,F,2024-05-18,8851
8852,516,27,V,P,2019-08-27,8852
8853,42,307,V,P,2019-08-22,8853
8854,468,270,A,P,2022-11-27,8854
8855,374,482,A,P,2019-09-23,8855
8856,350,127,V,P,2020-12-24,8856
8857,527,26,V,F,2023-04-10,8857
8858,611,337,V,P,2019-04-04,8858
8859,327,410,V,A,2023-03-29,8859
8860,506,174,A,R,2023-08-09,8860
8861,80,495,A,F,2022-08-10,8861
8862,185,483,V,R,2019-02-01,8862
8863,612,93,A,F,2022-08-12,8863
8864,473,239,V,P,2019-10-31,8864
8865,485,168,A,A,2020-11-20,8865
8866,508,453,A,F,2019-03-24,8866
8867,605,116,A,F,2021-09-25,8867
8868,577,365,V,P,2019-06-19,8868
8869,98,70,V,P,2023-08-05,8869
8870,306,408,A,F,2019-08-19,8870
8871,375,343,A,P,2024-05-18,8871
8872,419,383,A,F,2021-10-04,8872
8873,468,96,A,F,2023-11-22,8873
8874,341,152,A,R,2021-10-02,8874
8875,84,238,V,R,2019-07-21,8875
8876,511,377,V,R,2020-12-06,8876
8877,205,470,A,R,2021-06-07,8877
8878,10,98,V,R,2021-10-29,8878
8879,232,254,V,F,2020-06-10,8879
8880,302,53,A,P,2020-03-11,8880
8881,568,379,A,F,2022-07-27,8881
8882,511,135,A,P,2021-03-25,8882
8883,501,200,A,R,2020-01-28,8883
8884,307,130,V,F,2024-03-23,8884
8885,39,124,A,A,2022-12-09,8885
8886,535,339,V,A,2019-03-23,8886
8887,277,492,A,P,2023-09-04,8887
8888,459,314,A,F,2020-11-10,8888
8889,163,443,V,R,2023-06-23,8889
8890,209,493,A,F,2019-12-06,8890
8891,248,167,V,R,2022-12-26,8891
8892,347,248,V,R,2021-10-10,8892
8893,535,404,A,F,2022-10-25,8893
8894,27,73,V,P,2020-06-21,8894
8895,289,60,A,F,2024-05-22,8895
8896,360,148,A,P,2023-07-10,8896
8897,124,80,V,F,2020-07-27,8897
8898,197,157,A,F,2023-03-20,8898
8899,362,231,A,F,2020-02-13,8899
8900,69,211,V,P,2024-05-21,8900
8901,112,123,A,F,2021-01-03,8901
8902,492,352,V,P,2021-07-20,8902
8903,539,281,A,R,2022-02-13,8903
8904,494,419,V,A,2019-10-22,8904
8905,586,94,A,P,2019-11-07,8905
8906,176,488,V,R,2023-12-25,8906
8907,289,301,V,A,2023-07-28,8907
8908,578,62,V,A,2023-05-08,8908
8909,272,220,V,R,2020-07-16,8909
8910,19,272,A,A,2020-01-29,8910
8911,2,353,V,R,2021-07-04,8911
8912,185,14,A,F,2022-07-06,8912
8913,587,370,A,P,2020-04-27,8913
8914,63,294,A,A,2019-04-30,8914
8915,159,58,A,R,2021-12-28,8915
8916,434,396,V,F,2020-04-22,8916
8917,27,243,V,R,2024-01-10,8917
8918,358,281,V,P,2022-05-23,8918
8919,404,481,V,P,2022-03-03,8919
8920,375,324,A,F,2020-08-18,8920
8921,533,267,V,R,2020-02-20,8921
8922,233,348,A,A,2019-01-25,8922
8923,191,84,A,R,2023-11-02,8923
8924,23,175,V,R,2022-12-03,8924
8925,569,477,V,R,2023-01-13,8925
8926,601,201,A,R,2019-12-30,8926
8927,215,121,V,P,2022-10-25,8927
8928,435,259,A,A,2021-03-28,8928
8929,323,270,V,F,2024-01-21,8929
8930,161,454,V,P,2023-09-24,8930
8931,213,319,A,P,2019-06-09,8931
8932,434,182,A,F,2020-02-09,8932
8933,334,260,V,P,2019-04-25,8933
8934,453,20,V,F,2021-05-19,8934
8935,353,106,V,R,2023-09-18,8935
8936,388,30,V,A,2019-09-28,8936
8937,242,347,V,R,2020-06-04,8937
8938,416,391,A,F,2021-01-06,8938
8939,556,494,V,A,2020-01-31,8939
8940,435,385,V,R,2021-09-12,8940
8941,435,415,A,P,2020-04-24,8941
8942,136,60,V,A,2019-01-09,8942
8943,132,320,V,F,2021-11-22,8943
8944,117,360,A,A,2020-02-27,8944
8945,576,374,A,R,2022-07-05,8945
8946,20,135,V,F,2023-10-24,8946
8947,598,483,A,R,2019-08-27,8947
8948,245,171,V,P,2021-05-15,8948
8949,210,476,A,A,2021-12-17,8949
8950,591,1,A,R,2021-04-29,8950
8951,616,403,A,A,2022-08-13,8951
8952,154,253,V,A,2024-05-25,8952
8953,527,332,V,F,2023-01-04,8953
8954,425,127,V,R,2022-10-10,8954
8955,112,478,A,P,2022-11-18,8955
8956,414,56,A,R,2021-09-14,8956
8957,367,456,A,F,2023-01-16,8957
8958,338,131,A,P,2022-09-14,8958
8959,186,164,A,P,2021-03-28,8959
8960,336,87,A,F,2023-12-16,8960
8961,350,162,V,F,2019-02-28,8961
8962,24,147,V,R,2020-08-28,8962
8963,576,367,A,R,2022-02-07,8963
8964,43,90,V,R,2020-10-21,8964
8965,539,461,A,P,2019-06-17,8965
8966,110,277,V,F,2021-07-16,8966
8967,304,453,A,R,2023-01-26,8967
8968,393,481,A,A,2023-09-27,8968
8969,585,224,A,A,2022-01-15,8969
8970,138,334,V,R,2022-07-14,8970
8971,543,250,A,A,2019-08-26,8971
8972,364,167,A,F,2022-04-28,8972
8973,3,269,A,F,2024-01-21,8973
8974,165,43,A,P,2023-12-08,8974
8975,70,315,V,P,2024-01-03,8975
8976,431,36,A,R,2022-07-19,8976
8977,218,366,V,F,2023-01-21,8977
8978,75,164,V,R,2022-09-12,8978
8979,497,379,A,R,2024-03-18,8979
8980,391,254,V,A,2021-09-29,8980
8981,117,146,A,A,2020-07-05,8981
8982,209,290,V,P,2020-08-13,8982
8983,58,49,V,P,2022-05-14,8983
8984,157,386,A,P,2021-04-05,8984
8985,618,467,A,R,2022-10-01,8985
8986,363,89,V,F,2024-05-17,8986
8987,344,275,V,A,2022-02-16,8987
8988,86,482,V,A,2022-01-08,8988
8989,327,22,V,A,2020-01-09,8989
8990,569,281,A,F,2022-03-14,8990
8991,279,244,V,F,2022-05-31,8991
8992,389,250,A,R,2022-04-09,8992
8993,104,283,A,R,2020-10-12,8993
8994,521,376,V,P,2019-10-06,8994
8995,149,197,V,A,2024-01-19,8995
8996,96,197,A,P,2023-10-16,8996
8997,96,484,V,R,2020-06-10,8997
8998,402,145,A,P,2024-05-23,8998
8999,465,170,A,R,2020-03-19,8999
9000,144,149,V,F,2023-11-22,9000
9001,513,161,V,F,2021-10-06,9001
9002,102,311,V,F,2024-04-20,9002
9003,312,244,A,R,2022-03-16,9003
9004,36,35,V,F,2022-05-06,9004
9005,303,281,A,P,2021-05-21,9005
9006,467,8,V,F,2023-06-19,9006
9007,259,244,V,F,2019-12-26,9007
9008,124,176,A,F,2020-06-27,9008
9009,210,130,A,A,2020-11-08,9009
9010,326,138,A,P,2023-12-02,9010
9011,206,191,V,A,2023-06-27,9011
9012,278,454,V,A,2019-02-25,9012
9013,352,491,A,A,2022-12-22,9013
9014,151,109,V,R,2023-06-01,9014
9015,2,472,A,A,2020-03-01,9015
9016,179,59,A,F,2020-05-04,9016
9017,527,375,A,P,2024-04-25,9017
9018,114,492,A,R,2022-09-20,9018
9019,137,300,A,A,2023-01-20,9019
9020,375,455,A,F,2022-03-21,9020
9021,342,215,A,A,2020-08-23,9021
9022,215,399,V,R,2022-03-30,9022
9023,113,23,V,A,2021-11-16,9023
9024,608,190,A,F,2019-04-08,9024
9025,279,317,A,F,2019-07-18,9025
9026,85,50,A,A,2022-11-12,9026
9027,322,449,V,P,2023-03-06,9027
9028,218,164,V,F,2024-01-24,9028
9029,232,96,A,F,2022-12-21,9029
9030,525,65,V,P,2024-02-16,9030
9031,79,494,V,P,2023-05-02,9031
9032,276,19,A,R,2021-07-12,9032
9033,282,229,A,A,2019-03-31,9033
9034,355,178,V,A,2024-03-18,9034
9035,471,470,V,R,2019-09-09,9035
9036,616,262,V,P,2023-05-25,9036
9037,614,491,A,P,2019-12-02,9037
9038,76,158,A,F,2020-03-07,9038
9039,2,10,A,F,2019-08-23,9039
9040,522,358,V,P,2024-05-31,9040
9041,86,50,A,A,2023-09-14,9041
9042,71,261,V,R,2022-01-15,9042
9043,36,37,V,F,2019-08-25,9043
9044,137,141,V,A,2021-02-03,9044
9045,371,54,V,R,2022-06-07,9045
9046,236,94,V,P,2023-03-22,9046
9047,479,294,V,F,2021-06-09,9047
9048,564,224,V,A,2020-09-11,9048
9049,30,71,A,R,2022-12-03,9049
9050,165,307,V,F,2023-02-15,9050
9051,133,455,A,P,2020-03-06,9051
9052,181,234,V,A,2023-03-12,9052
9053,371,61,A,F,2023-12-31,9053
9054,546,99,A,R,2022-06-03,9054
9055,35,333,A,R,2019-08-16,9055
9056,463,265,V,P,2023-10-12,9056
9057,335,31,V,R,2023-02-10,9057
9058,78,351,A,F,2020-07-01,9058
9059,593,153,V,R,2023-01-15,9059
9060,333,234,A,A,2023-08-04,9060
9061,145,71,A,R,2020-04-22,9061
9062,519,96,V,F,2020-12-17,9062
9063,297,109,V,F,2021-02-27,9063
9064,35,72,A,P,2019-02-22,9064
9065,461,491,A,F,2022-05-19,9065
9066,359,295,A,R,2023-03-27,9066
9067,149,250,A,P,2023-04-28,9067
9068,388,414,A,P,2023-12-11,9068
9069,391,175,V,R,2021-02-27,9069
9070,42,234,V,F,2021-05-12,9070
9071,79,378,A,A,2023-04-11,9071
9072,472,108,V,F,2023-06-06,9072
9073,222,255,V,F,2024-04-16,9073
9074,11,432,V,P,2023-12-11,9074
9075,246,155,A,F,2023-11-11,9075
9076,468,321,V,A,2020-01-17,9076
9077,234,180,A,P,2021-10-05,9077
9078,195,485,V,P,2019-06-18,9078
9079,389,441,A,A,2023-04-21,9079
9080,479,28,A,P,2019-09-16,9080
9081,210,349,A,A,2020-02-12,9081
9082,423,161,A,P,2020-12-29,9082
9083,235,235,V,A,2024-03-24,9083
9084,493,424,V,R,2020-12-06,9084
9085,107,121,V,F,2019-11-12,9085
9086,208,183,V,F,2019-10-24,9086
9087,323,389,V,A,2024-04-17,9087
9088,240,245,A,A,2022-01-14,9088
9089,96,129,V,F,2022-06-21,9089
9090,591,431,V,F,2022-03-24,9090
9091,529,410,V,P,2023-07-11,9091
9092,512,410,V,R,2024-01-14,9092
9093,554,33,A,R,2022-02-06,9093
9094,237,440,V,A,2020-06-11,9094
9095,619,360,A,F,2023-10-30,9095
9096,286,449,V,F,2020-04-19,9096
9097,204,453,V,P,2020-11-19,9097
9098,208,42,V,P,2019-09-29,9098
9099,478,59,V,P,2023-12-26,9099
9100,145,426,V,P,2019-10-21,9100
9101,46,194,V,R,2020-06-22,9101
9102,435,36,V,R,2021-03-19,9102
9103,609,251,V,F,2020-08-10,9103
9104,191,300,A,R,2021-03-03,9104
9105,279,180,A,R,2020-03-06,9105
9106,454,190,V,P,2020-05-27,9106
9107,443,386,A,R,2021-10-13,9107
9108,568,302,A,A,2021-10-07,9108
9109,530,351,A,R,2020-07-26,9109
9110,21,451,A,A,2022-04-26,9110
9111,166,173,V,R,2023-09-16,9111
9112,597,25,A,A,2023-11-21,9112
9113,328,431,A,A,2021-06-06,9113
9114,163,442,V,R,2020-11-03,9114
9115,49,470,A,F,2020-08-03,9115
9116,133,103,A,A,2023-07-05,9116
9117,99,265,V,P,2024-02-12,9117
9118,580,190,V,R,2024-05-06,9118
9119,516,437,V,R,2022-09-01,9119
9120,560,164,V,A,2021-05-12,9120
9121,367,191,A,R,2023-01-27,9121
9122,449,116,A,A,2023-04-14,9122
9123,293,397,V,P,2020-01-15,9123
9124,409,382,V,F,2020-10-15,9124
9125,522,199,V,F,2021-04-03,9125
9126,426,16,V,R,2024-04-07,9126
9127,214,74,A,A,2020-08-19,9127
9128,162,390,A,F,2019-08-28,9128
9129,575,389,A,F,2021-12-11,9129
9130,426,33,A,R,2021-07-15,9130
9131,85,385,V,F,2021-08-02,9131
9132,445,339,A,F,2020-10-30,9132
9133,399,31,V,R,2024-01-28,9133
9134,342,227,V,A,2020-07-16,9134
9135,118,402,A,A,2020-01-30,9135
9136,450,309,A,F,2019-11-25,9136
9137,184,35,A,A,2022-05-03,9137
9138,49,381,V,A,2024-04-25,9138
9139,450,233,A,P,2022-05-25,9139
9140,395,279,A,R,2023-07-09,9140
9141,227,47,V,A,2020-03-03,9141
9142,389,232,V,P,2019-05-16,9142
9143,188,351,V,P,2020-01-11,9143
9144,218,280,A,R,2020-02-15,9144
9145,234,176,A,R,2022-09-16,9145
9146,383,195,A,A,2024-01-15,9146
9147,366,245,V,A,2019-01-28,9147
9148,491,489,A,R,2022-04-25,9148
9149,299,216,A,A,2020-02-29,9149
9150,565,419,A,P,2023-03-17,9150
9151,96,9,A,P,2023-02-06,9151
9152,76,241,A,P,2021-11-12,9152
9153,339,270,A,P,2022-03-21,9153
9154,303,23,V,F,2019-12-06,9154
9155,212,437,V,A,2019-12-17,9155
9156,424,43,V,R,2023-03-26,9156
9157,470,459,A,P,2024-04-23,9157
9158,352,251,A,P,2021-11-02,9158
9159,316,177,A,A,2020-08-20,9159
9160,578,247,A,P,2024-05-07,9160
9161,94,483,V,P,2022-05-16,9161
9162,366,107,A,R,2019-08-24,9162
9163,566,316,A,F,2021-06-24,9163
9164,24,202,V,A,2021-04-02,9164
9165,287,244,A,F,2021-12-20,9165
9166,75,408,V,P,2019-05-06,9166
9167,156,142,A,F,2022-10-04,9167
9168,390,357,A,R,2021-02-13,9168
9169,432,217,A,P,2019-02-03,9169
9170,2,258,A,F,2022-10-25,9170
9171,409,226,V,R,2019-03-04,9171
9172,86,361,V,A,2022-09-29,9172
9173,199,384,A,R,2020-10-09,9173
9174,317,50,V,A,2024-05-14,9174
9175,535,27,V,A,2019-10-04,9175
9176,97,67,A,F,2023-02-08,9176
9177,509,332,A,P,2019-10-17,9177
9178,179,167,V,A,2020-10-02,9178
9179,237,382,V,A,2021-07-01,9179
9180,220,322,V,P,2022-09-25,9180
9181,134,350,A,P,2020-02-05,9181
9182,32,450,V,F,2022-08-02,9182
9183,397,291,V,R,2020-08-09,9183
9184,516,290,V,P,2024-02-03,9184
9185,329,286,V,F,2020-10-10,9185
9186,269,65,A,A,2021-10-01,9186
9187,310,194,V,P,2024-02-26,9187
9188,135,345,A,A,2020-08-10,9188
9189,251,446,A,P,2021-07-15,9189
9190,58,12,V,F,2022-08-22,9190
9191,431,206,A,R,2022-01-10,9191
9192,498,11,V,A,2019-07-10,9192
9193,486,325,V,A,2020-10-06,9193
9194,581,180,V,A,2020-08-15,9194
9195,315,408,A,F,2023-02-21,9195
9196,341,291,A,P,2022-04-29,9196
9197,61,122,A,F,2020-11-13,9197
9198,89,92,A,R,2020-11-22,9198
9199,50,334,V,A,2019-06-27,9199
9200,342,345,V,A,2023-11-21,9200
9201,227,211,A,F,2023-03-14,9201
9202,13,261,V,R,2023-05-02,9202
9203,41,225,A,F,2021-08-22,9203
9204,445,20,A,P,2022-04-07,9204
9205,229,67,V,R,2024-03-12,9205
9206,13,420,V,P,2023-05-17,9206
9207,513,223,A,A,2021-09-30,9207
9208,359,111,A,A,2020-12-18,9208
9209,517,274,A,A,2019-11-13,9209
9210,522,372,A,R,2020-04-17,9210
9211,226,197,A,R,2020-04-05,9211
9212,385,175,V,P,2021-08-10,9212
9213,70,341,A,P,2024-05-07,9213
9214,289,270,V,R,2019-12-06,9214
9215,410,459,V,R,2020-07-16,9215
9216,410,95,A,P,2020-11-30,9216
9217,586,366,A,R,2023-11-25,9217
9218,210,491,V,R,2021-07-08,9218
9219,529,407,A,P,2021-01-01,9219
9220,302,299,V,F,2022-05-25,9220
9221,58,400,V,F,2019-06-10,9221
9222,365,216,A,A,2019-09-14,9222
9223,616,470,A,P,2022-11-23,9223
9224,552,363,V,R,2020-05-30,9224
9225,364,483,V,P,2022-05-23,9225
9226,247,389,V,P,2022-09-01,9226
9227,425,123,A,R,2022-07-25,9227
9228,597,393,A,P,2024-03-26,9228
9229,345,272,A,A,2019-02-14,9229
9230,462,363,V,P,2022-09-27,9230
9231,594,77,A,P,2023-06-28,9231
9232,131,253,V,R,2024-03-05,9232
9233,65,177,A,F,2022-06-08,9233
9234,541,256,A,R,2024-03-08,9234
9235,208,206,V,R,2023-06-03,9235
9236,62,26,V,R,2023-06-15,9236
9237,534,271,A,R,2022-09-29,9237
9238,67,209,A,P,2020-02-25,9238
9239,618,476,A,F,2023-12-21,9239
9240,224,374,V,R,2023-03-24,9240
9241,486,176,V,A,2024-04-16,9241
9242,255,137,V,P,2022-01-04,9242
9243,253,72,V,F,2020-10-04,9243
9244,388,92,A,F,2022-08-27,9244
9245,591,451,A,A,2023-06-10,9245
9246,413,141,V,P,2020-12-18,9246
9247,278,248,A,R,2022-12-17,9247
9248,503,389,V,P,2023-10-24,9248
9249,444,168,A,R,2021-10-21,9249
9250,565,145,A,R,2020-10-08,9250
9251,513,346,A,P,2022-12-23,9251
9252,291,178,V,F,2020-10-06,9252
9253,330,20,A,A,2024-01-31,9253
9254,211,384,V,A,2019-05-07,9254
9255,396,451,V,P,2022-03-11,9255
9256,471,466,A,R,2022-11-18,9256
9257,100,306,A,P,2019-03-10,9257
9258,506,482,A,F,2021-09-03,9258
9259,148,56,A,F,2021-01-15,9259
9260,469,118,A,P,2021-01-12,9260
9261,253,61,V,F,2020-05-10,9261
9262,261,364,A,R,2019-09-03,9262
9263,373,23,V,F,2023-02-27,9263
9264,307,183,V,A,2021-06-05,9264
9265,586,385,V,A,2022-11-01,9265
9266,201,373,V,A,2019-04-29,9266
9267,420,373,V,P,2021-06-02,9267
9268,241,20,A,A,2023-09-16,9268
9269,38,472,A,F,2020-04-02,9269
9270,139,465,A,F,2019-08-23,9270
9271,553,114,A,F,2023-04-23,9271
9272,32,45,A,A,2022-08-30,9272
9273,352,131,A,A,2020-07-04,9273
9274,249,66,A,F,2020-06-22,9274
9275,409,74,A,A,2019-12-28,9275
9276,14,356,A,P,2020-08-26,9276
9277,344,277,A,F,2021-04-29,9277
9278,47,356,A,A,2024-02-02,9278
9279,319,263,V,F,2022-02-14,9279
9280,71,360,A,P,2019-07-31,9280
9281,290,202,A,F,2023-11-04,9281
9282,456,110,A,P,2023-01-17,9282
9283,505,177,A,A,2020-04-29,9283
9284,392,245,V,F,2019-04-04,9284
9285,446,169,V,A,2023-09-22,9285
9286,18,213,V,P,2021-08-26,9286
9287,281,314,V,R,2020-09-15,9287
9288,380,66,A,F,2020-08-14,9288
9289,76,132,A,R,2019-11-15,9289
9290,329,107,V,R,2024-02-08,9290
9291,405,83,V,R,2021-03-26,9291
9292,182,57,V,A,2019-10-24,9292
9293,606,427,V,R,2020-12-20,9293
9294,101,491,V,P,2023-07-14,9294
9295,313,492,A,R,2023-01-10,9295
9296,297,135,V,F,2019-09-13,9296
9297,173,305,V,F,2021-09-29,9297
9298,338,167,V,P,2020-08-13,9298
9299,124,152,V,A,2024-04-28,9299
9300,261,16,A,F,2023-10-28,9300
9301,80,382,V,R,2021-12-02,9301
9302,168,248,A,F,2022-07-05,9302
9303,50,340,A,F,2020-09-07,9303
9304,427,270,V,A,2020-07-25,9304
9305,53,466,A,R,2022-04-29,9305
9306,298,309,V,A,2019-09-07,9306
9307,373,189,V,A,2021-08-27,9307
9308,571,394,A,P,2024-02-27,9308
9309,114,238,A,R,2022-11-10,9309
9310,539,89,A,P,2021-06-13,9310
9311,564,383,V,P,2023-10-04,9311
9312,181,106,A,R,2022-12-24,9312
9313,514,456,A,A,2020-07-11,9313
9314,204,421,V,R,2019-06-23,9314
9315,334,208,A,F,2024-03-22,9315
9316,422,371,A,F,2021-11-22,9316
9317,141,217,A,R,2023-04-08,9317
9318,251,149,A,A,2021-11-12,9318
9319,512,75,A,F,2021-09-30,9319
9320,141,40,V,R,2021-06-20,9320
9321,413,190,V,A,2020-10-28,9321
9322,269,481,A,P,2021-02-08,9322
9323,226,275,A,P,2019-04-07,9323
9324,325,312,A,F,2020-11-28,9324
9325,584,57,A,R,2020-09-18,9325
9326,604,70,V,F,2020-02-27,9326
9327,430,257,V,P,2024-05-22,9327
9328,371,33,V,A,2019-09-22,9328
9329,293,53,A,R,2022-12-19,9329
9330,601,16,A,A,2022-03-21,9330
9331,114,344,A,A,2022-07-31,9331
9332,452,247,A,F,2019-09-21,9332
9333,125,126,A,R,2022-06-27,9333
9334,376,119,V,F,2024-05-22,9334
9335,534,240,V,A,2021-09-04,9335
9336,464,89,V,R,2020-09-01,9336
9337,469,47,V,F,2019-07-28,9337
9338,340,72,V,F,2021-05-19,9338
9339,226,31,A,F,2023-07-26,9339
9340,21,461,V,F,2022-12-11,9340
9341,179,87,V,P,2021-08-01,9341
9342,324,136,A,P,2023-06-28,9342
9343,111,347,A,R,2022-09-28,9343
9344,424,477,A,P,2020-10-14,9344
9345,393,236,V,R,2019-01-22,9345
9346,241,476,A,F,2020-09-02,9346
9347,154,320,A,P,2024-01-04,9347
9348,427,304,A,P,2019-01-28,9348
9349,41,476,A,P,2023-03-22,9349
9350,444,239,A,P,2022-09-11,9350
